"ZCTA5CE10","pc_park"
"73736",0
"72365",6.444
"72366",1.471
"72367",1.248
"72368",0.241
"73737",0.364
"73738",0
"72370",0.024
"73739",0
"72372",6.886
"73741",0
"72373",0.096
"72374",0
"72376",0
"72377",0
"07065",9.014
"07066",21.66
"07067",8.004
"20715",11.825
"07068",19.726
"07069",2.621
"20716",16.061
"07070",2.543
"20720",15.324
"07071",16.974
"46225",1.161
"46226",7.344
"46227",0.384
"46228",9.577
"46229",3.096
"46231",0.157
"46234",16.282
"46235",4.161
"46236",4.94
"46237",2.472
"46239",4.055
"46240",2.83
"46241",0.434
"46250",4.875
"46254",31.562
"46256",2.721
"46259",1.968
"46260",3.94
"46268",1.578
"46278",11.501
"46280",2.747
"54545",48.847
"54546",44.309
"54547",57.85
"54548",13.072
"54550",58.229
"54552",47.959
"54555",24.79
"54556",5.863
"54557",13.576
"54558",44.442
"40862",18.21
"40863",0
"40865",55.579
"40868",55.759
"40870",5.693
"40873",5.336
"40874",13.844
"40902",0
"40903",0
"40906",0.194
"40913",27.033
"40914",55.329
"40915",0
"40921",0
"40923",0
"40927",0
"40935",0.002
"40939",0
"40940",11.924
"40941",0
"40943",0
"40946",0
"40949",0
"40953",0
"40958",0
"40962",22.877
"48003",0.054
"48005",0.104
"40004",0.416
"48006",0.604
"32008",9.622
"40006",0
"40007",0
"32009",4.539
"40008",1.935
"48009",13.568
"38606",3.194
"40009",0
"40010",0
"11023",4.5
"11024",8.036
"11030",2.35
"11040",2.913
"11042",2.169
"11050",7.971
"11096",2.269
"47803",2.985
"47804",3.662
"47805",1.142
"47807",2.734
"47809",0
"47832",5.341
"47833",0
"47834",2.418
"47836",0
"47837",0.113
"47838",2.508
"47840",0
"47841",0
"47842",0.124
"47846",0
"47847",0
"47848",20.469
"47849",0.238
"47850",0.234
"47853",0.004
"47854",0
"47855",0
"47857",0
"47858",0
"47859",8.06
"47860",0
"47861",0.039
"47862",0.003
"02139",6.701
"02140",14.19
"02141",6.782
"02142",9.047
"02143",2.292
"02144",7.102
"04932",0
"04933",0
"04936",0.636
"04937",1.071
"04938",1.889
"04939",10.257
"04940",1.285
"04941",10.258
"04942",1.045
"04943",0.8
"04944",0
"04945",6.443
"04947",15.99
"04949",3.583
"04950",0
"04951",0.886
"37228",25.717
"37240",0
"37243",0
"37246",0
"37301",0.944
"33483",1.713
"37302",0.685
"33484",0.371
"33486",7.561
"33487",5.242
"33493",0.014
"33496",0
"40117",0
"35034",30.786
"48047",6.431
"40118",19.602
"35035",10.47
"60020",3.264
"35036",8.404
"38643",9.146
"48048",8.181
"38644",0
"40119",2.543
"06706",1.6
"06708",3.966
"06710",0.461
"06712",2.374
"06716",2.032
"06750",6.973
"67482",0
"67483",0
"67218",2.836
"67219",4.238
"67220",8.075
"67223",0.542
"67226",0.788
"67227",0
"67235",0.863
"67260",0
"45505",5.903
"45806",0.04
"67301",2.306
"67330",0
"67332",0
"67333",0
"50038",0
"55033",2.687
"55036",0
"50039",0.227
"50041",0
"50042",0
"50044",1.52
"50046",0.656
"55037",23.362
"50047",7.159
"50048",0
"55038",8
"35043",0.73
"60030",19.451
"35044",2.268
"60031",15.077
"35045",0.32
"35046",11.036
"60033",3.768
"60034",3.209
"35049",0.831
"60035",14.404
"35051",0.669
"54827",60.916
"54828",10.292
"54829",5.364
"54830",53.795
"54832",79.432
"54835",19.921
"54836",61.938
"54837",11.394
"57570",0
"57571",0
"57572",0
"57574",0
"57576",22.798
"57577",0
"57579",0
"57580",0.112
"57584",0.256
"57585",0
"57601",9.835
"57620",4.378
"57621",0
"57622",0
"57623",0.031
"57625",7.095
"57626",0.865
"57630",0
"57631",19.131
"57632",0.167
"57633",0.149
"57634",8.686
"57636",0
"57639",1.075
"74458",0
"74459",0
"74460",0
"74462",3.822
"74463",0
"74464",14.996
"74467",22.964
"74468",0
"74469",0
"74470",2.709
"74471",2.295
"74472",0
"74477",0
"73645",6.352
"73646",0
"84790",3.464
"86044",0.784
"86514",0
"73647",1.516
"73650",0.158
"72204",5.904
"73651",0.046
"72205",6.16
"73654",0.221
"73655",7.511
"73658",0
"73659",0
"72206",4.268
"73660",13.18
"73661",0
"72207",2.587
"72209",4.969
"72210",0.792
"73662",0.037
"72211",2.47
"72212",3.954
"73663",3.481
"72223",5.705
"65661",25.706
"65662",3.143
"65663",0.11
"65664",0
"65667",0.259
"65668",13.201
"65669",3.675
"65672",6.789
"65674",0.685
"65676",28.029
"65679",28.268
"65680",31.742
"65681",21.832
"65682",1.525
"65685",0
"65686",52.029
"65689",9.407
"65690",3.74
"65692",1.54
"65702",0
"65704",0.171
"65705",0
"65706",0.625
"65707",1.032
"65708",0.203
"65710",0
"65711",0.938
"65712",0.996
"65713",0.326
"65714",0.278
"65715",0.767
"65717",0.006
"65720",18.996
"65721",3.597
"65722",0.01
"65723",0.367
"65724",36.305
"65725",3.558
"65727",2.788
"72379",37.301
"72383",0
"73742",0
"73743",0
"72384",9.176
"73744",0
"73746",0
"73747",0
"72386",0
"72389",0.003
"73749",3.729
"72390",22.134
"72392",0
"72394",0.89
"72395",0.023
"73750",0.124
"73753",0
"73754",3.99
"72396",4
"73755",4.809
"73756",0
"73757",0
"73758",0
"73759",0
"73760",0
"72401",0.361
"73761",0
"46290",0
"46301",32.675
"46303",1.523
"46304",20.762
"50271",0
"50272",0
"50273",0.631
"50274",0
"50275",4.923
"50276",7.298
"50277",1.39
"50278",0.49
"50309",7.663
"50310",15.255
"40964",0
"40965",14.576
"40972",33.653
"40977",19.823
"40979",75.882
"40982",0
"40983",7.072
"40988",0.563
"40995",0
"40997",0
"41001",2.49
"41002",0
"41003",0
"41004",0
"41005",3.171
"41006",0
"41007",1.263
"41008",2.243
"41010",0
"41011",10.679
"41014",5.725
"41015",1.853
"41016",20.202
"41017",1.064
"41018",1.577
"41030",2.513
"41031",0.726
"41033",0
"41034",0
"41035",1.401
"41039",5.458
"41040",0.504
"41041",0.008
"41042",0.664
"41043",0.533
"41044",0
"41045",0
"41046",0
"48014",0.782
"38610",9.464
"40011",0
"40012",0
"48015",2.996
"32011",12.012
"40013",0.378
"48017",3.581
"38611",0
"40014",0.65
"32024",0.846
"40019",0
"40020",0
"48021",2.197
"40022",0
"48022",0.672
"40023",0.326
"11101",2.085
"11102",12.891
"11103",0.662
"11104",2.115
"11105",2.179
"11106",3.858
"11109",10.573
"11201",11.285
"11203",3.285
"11204",1.544
"47863",0
"47865",0
"47866",0
"47868",13.55
"47869",0
"47871",0
"47872",3.612
"47874",0
"47876",0
"47879",1.743
"47880",0
"47881",0
"47882",16.052
"02145",6.419
"02148",6.024
"02149",5.557
"02150",3.472
"02151",12.204
"02152",15.013
"02155",26.904
"02163",15.255
"02169",16.605
"02170",18.528
"02171",12.666
"02176",23.968
"02180",24.106
"02184",14.792
"02186",29.949
"02188",3.324
"02189",5.956
"04952",1.257
"04953",0.184
"04955",2.162
"04956",0.132
"04957",1.088
"04958",2.083
"04961",12.306
"04962",0
"04963",6.69
"04964",19.838
"04965",1.449
"04966",16.28
"04967",1.128
"04969",3.545
"04970",4.132
"04971",2.443
"04973",1.809
"04974",0.806
"04975",0
"04976",0.918
"04978",0.014
"04979",0.162
"04981",5.393
"04982",34.095
"04983",8.054
"04984",0
"04985",19.696
"04986",7.381
"37303",0.381
"37305",13.756
"33498",6.996
"33503",0
"37306",5.324
"33510",2.052
"37307",27.767
"37308",19.91
"33511",1.286
"37309",3.813
"37310",3.174
"33513",10.236
"33514",1.358
"33521",0
"33523",6.468
"37311",0.943
"33525",3.443
"06751",2.288
"06752",1.227
"05776",2.364
"05777",3.47
"05778",0.398
"05819",1.825
"05820",0.583
"05821",5.576
"05822",3.693
"05824",0.008
"05825",0
"05826",1.224
"05827",0.893
"05828",1.135
"05829",0.276
"05830",18.977
"05832",10.563
"05833",0.929
"05836",15.207
"05837",0
"05839",0.743
"05841",0.15
"05842",21.266
"05843",2.283
"05845",0.127
"05846",7.809
"67334",0
"28573",21.868
"28574",0.307
"28575",0.785
"28577",0.356
"28578",1.921
"28579",1.086
"28580",0
"28581",0.014
"28582",15.423
"28583",0
"28584",47.896
"28585",0
"28586",0.109
"28587",0
"28589",0.004
"28590",0.487
"28594",0.621
"28601",0.927
"28602",0.675
"28604",2.536
"28605",41.995
"28606",0.765
"28607",8.813
"28609",0.02
"28610",1.81
"28611",68.536
"28612",13.193
"28613",0.141
"28615",11.102
"07112",20.865
"07114",1.559
"07201",0.665
"20772",19.365
"07202",4.772
"07203",11.642
"98014",39.135
"98019",44.683
"83211",27.541
"83212",29.667
"98020",5.576
"83213",71.073
"98021",2.571
"83214",20.741
"35052",0
"60040",2.798
"35053",0.175
"60041",19.965
"35054",4.567
"60042",2.954
"60043",2.68
"60044",13.313
"60045",9.93
"35055",0.391
"35057",0.008
"60046",21.283
"35058",0.047
"57640",13.924
"57644",3.967
"57646",0.885
"57649",0.293
"57650",0
"57651",17.729
"57652",8.204
"57656",1.047
"57657",0
"57658",25.169
"57661",0
"57701",1.975
"57702",55.115
"57703",10.999
"57706",0
"57714",0
"57716",0
"57717",16.919
"57718",47.226
"57719",1.181
"57720",5.207
"57722",3.481
"57725",30.181
"57730",85.202
"57732",73.975
"57735",35.002
"57738",31.461
"57741",68.397
"57744",9.682
"57745",88.426
"57747",23.464
"57748",4.667
"57750",6.557
"57751",73.781
"57752",0.127
"57754",77.047
"74501",6.46
"74521",0
"74522",0
"74523",3.372
"74525",2.756
"74528",0
"74530",0
"74531",0
"74533",0
"74534",0
"74535",0
"74536",16.206
"74538",0
"74540",0
"74543",13.757
"73562",0.185
"84726",92.964
"84728",83.339
"72118",11.906
"72119",0
"84729",47.441
"84730",56.668
"84731",73.422
"84732",1.371
"73564",5.217
"65728",0
"65729",40.64
"65730",2.762
"65731",8.203
"65732",0.217
"65733",28.868
"65734",0
"65735",0
"65737",12.465
"65738",2.048
"65739",19.956
"65740",1.257
"65785",9.583
"65786",0.427
"65787",3.823
"65788",0
"65789",8.632
"65790",27.416
"65791",0.083
"65793",29.386
"65802",1.105
"65803",1.559
"65804",3.353
"65806",1.484
"65807",3.295
"65809",0.598
"65810",2.591
"72644",17.091
"83118",3.965
"83119",7.685
"83120",80.597
"72404",0.998
"72410",7.005
"73762",0
"72411",0
"72412",0.564
"72413",22.32
"72414",2.806
"73763",0.109
"73764",0
"72415",0
"72416",0
"73766",0
"72417",0.034
"72419",12.919
"72421",0
"73768",0
"73771",0
"72422",1.624
"72424",0
"72425",2.948
"72426",0
"72427",0
"72428",0
"72429",0
"72430",0
"72431",0.572
"73772",0.506
"73773",0
"07072",12.634
"20721",18
"07073",2.091
"07074",4.161
"20722",27.97
"07075",1.694
"07076",19.257
"20723",15.408
"07077",4.13
"20724",17.182
"07078",15.253
"20732",0.442
"50311",11.909
"50312",20.81
"50313",16.172
"50314",10.242
"50315",13.198
"50316",3.568
"50317",8.704
"50319",0
"50320",13.188
"50321",11.84
"41048",0.286
"41049",0
"41051",1.342
"41052",0
"41055",0
"41056",0.254
"41059",0.006
"41062",0
"41063",0.865
"41064",0.574
"41071",2.621
"41073",0.788
"41074",6.806
"41075",3.792
"41076",1.671
"41080",0.673
"41083",0
"40025",0
"48023",2.736
"40026",0
"48025",0.845
"48026",2.207
"40031",0.164
"48027",4.815
"32025",2.668
"32026",0
"32033",7.183
"48028",71.992
"40033",1.43
"40036",0.568
"40037",0
"48030",2.052
"40040",0
"11205",3.618
"11206",3.555
"11207",3.172
"11208",20.448
"11209",11.914
"11210",1.416
"47884",0
"47885",0.587
"47901",0.285
"47904",11.766
"47905",0.37
"47906",3.867
"47907",6.395
"47909",0.136
"47916",0
"47917",0
"47918",0.227
"47920",4.53
"47921",0.248
"47922",0
"47923",0.001
"47924",0
"02190",4.719
"02191",14.624
"02199",0.45
"02203",26.038
"02210",2.553
"02215",12.114
"02301",7.285
"02302",6.741
"02322",7.831
"02324",10.336
"02330",8.546
"02332",14.926
"02333",5.61
"33527",0.612
"37312",0.521
"37313",1.545
"37315",0.614
"33534",19.344
"37317",58.544
"33538",23.683
"37318",2.384
"33540",25.318
"33541",0.021
"37321",10.689
"33542",2.675
"37322",7.015
"33543",0.042
"33544",11.299
"33545",0.788
"37323",0.055
"33547",21.67
"33548",9.867
"33549",0.13
"37324",1.968
"33556",19.245
"37325",22.205
"37326",1.61
"33558",0.765
"33559",7.715
"37327",1.178
"37328",0
"37329",5.923
"33563",3.39
"33565",25.776
"37330",19.982
"33566",0
"37331",6.119
"33567",11.514
"37332",3.014
"37333",51.318
"05847",1.845
"05850",0.014
"05851",4.97
"05853",0.845
"05855",6.514
"05857",1.673
"05858",43.373
"05859",2.657
"05860",7.478
"05862",40.431
"05866",2.526
"05867",23.321
"05868",0.041
"05871",2.533
"05872",0.333
"05873",18.791
"05874",7.471
"05875",0.015
"05901",0.921
"05902",0.866
"05903",5.121
"65324",1.981
"65325",2.35
"65326",0.006
"65327",0
"65329",2.118
"65330",0.999
"65332",3.254
"65333",1.941
"65334",0
"28616",0.201
"28617",1.899
"28618",3.489
"28619",1.58
"28621",0.198
"28622",6.077
"28623",7.97
"28624",0.93
"28625",0.18
"28626",0.581
"28627",7.559
"28628",0
"28629",13.599
"28630",0.234
"28631",1.641
"28634",0.042
"28635",0.463
"28636",0.606
"28637",0.253
"28638",0.28
"28640",9.114
"28642",0.101
"28643",0.853
"28644",6.084
"28645",14.381
"28646",28.48
"28647",7.942
"28649",33.222
"28650",0.104
"28651",4.521
"83215",0
"83217",33.447
"83218",0
"83220",3.904
"98022",60.998
"98023",7.779
"98024",23.99
"98026",8.93
"83221",24.807
"83223",0.168
"98027",25.365
"83226",96.644
"98028",3.656
"83227",96.981
"83228",39.172
"98029",31.103
"83232",1.232
"83233",28.441
"98030",14.612
"83234",19.689
"83235",92.87
"98031",6.136
"83236",8.845
"83237",2.765
"83238",34.895
"83239",39.028
"98032",15.809
"83241",25.867
"83243",36.752
"98033",15.43
"83244",78.367
"83245",40.729
"98034",11.259
"35060",1.056
"35061",5.323
"35062",0.576
"60047",11.504
"35063",0.043
"35064",0.525
"60048",18.108
"35068",0.272
"35070",0.513
"35071",0.587
"60050",6.115
"35072",11.103
"60051",13.7
"35073",0.769
"35074",0
"60053",21.983
"35077",0.33
"35078",1.169
"60056",10.399
"35079",0.565
"35080",25.431
"57755",8.811
"57756",0
"57758",0.279
"57759",85.69
"57760",4.192
"57761",0.707
"57762",3.229
"57763",24.237
"57764",0.021
"57766",22.201
"57767",0.366
"57769",18.61
"57770",0.004
"57772",0.436
"57773",84.094
"57775",5.435
"57776",0.1
"57779",0
"57780",54.579
"57782",49.729
"57783",44.81
"57785",10.939
"57787",1.049
"57788",5.11
"57790",32.488
"57791",2.956
"57792",5.222
"57793",2.12
"57794",0
"57799",0
"58623",5.474
"58649",0
"58653",1.744
"68719",6.249
"69201",10.952
"69212",0.138
"69216",0.001
"82701",26.989
"34667",10.142
"84733",82.784
"84734",88.98
"73565",0.133
"72120",0.454
"84735",61.047
"84736",55.325
"72121",1.533
"73566",0
"72122",37.324
"73567",0
"72123",0.9
"72125",2.015
"73568",3.908
"84737",51.806
"73569",0
"84738",17.53
"72126",44.891
"84739",68.72
"84740",71.537
"73570",0.259
"72127",1.413
"73571",0.036
"72128",0
"72129",0
"72130",1.871
"72131",5.285
"84741",78.39
"84742",37.399
"73572",1.329
"84743",80.457
"72132",2.62
"72134",23.487
"84744",50.567
"84745",54.593
"72135",8.197
"72136",0
"84746",40.713
"83121",1.326
"83122",1.936
"83123",61.85
"83124",37.935
"83126",82.191
"83127",54.489
"83128",98.411
"83414",96.618
"45612",16.746
"45613",0
"68446",0
"68447",1.277
"68448",0
"68450",0.987
"68452",0.013
"68453",0
"68454",0
"68455",0
"68456",3.47
"68457",0.214
"68458",0.081
"68460",0.762
"68461",0
"68462",0.888
"68463",0
"68464",0.419
"72432",0.242
"72433",0.003
"72434",0
"72435",15.395
"72436",0
"72437",9.674
"73801",8.862
"72438",0
"72440",10.213
"72441",0
"72442",0.117
"73832",7.513
"72443",0
"72444",0
"72445",0
"73834",1.294
"72447",0.482
"84034",78.49
"72449",0
"73835",0
"73838",0.213
"73840",0
"73841",5.57
"73842",1.649
"73843",0
"72450",2.453
"72453",40.892
"72454",0.194
"72455",1.334
"50322",6.821
"50323",8.981
"50324",1.508
"50325",9.762
"50327",4.783
"50401",1.347
"50420",0
"50421",5.534
"50423",2.616
"50424",0.526
"50426",0
"50428",7.513
"50430",0
"50431",0
"50432",0.242
"41085",0
"41086",0
"41091",3.844
"41092",0.871
"41093",3.916
"41094",0.22
"41095",0
"41097",0.092
"41098",0.51
"41099",0
"41101",1.779
"41102",0
"41121",0.946
"41124",9.589
"41129",0.013
"41132",0
"41135",0
"41139",0.517
"41141",0
"41142",0
"41143",5.793
"41144",4.08
"41146",0
"41149",0.182
"41159",0
"41164",4.631
"41166",0
"41168",0
"41169",0.018
"41171",0.786
"41174",0.001
"41175",0.227
"41179",0.524
"40041",0
"48032",6.641
"40045",0.033
"38614",0.035
"40046",2.943
"48033",8.042
"48034",4.25
"38617",0
"40047",0.113
"40048",0
"40049",0
"32034",4.359
"40050",0
"40051",1.141
"40052",0
"48035",0.456
"40055",1.229
"38618",2.75
"32038",3.162
"40056",0.064
"11211",4.073
"11212",3.884
"11213",7.915
"11214",12.107
"11215",1.052
"11216",2.718
"11217",1.79
"11218",5.784
"11219",0.634
"47925",0
"47926",0
"47928",0
"47929",0
"47930",0
"47932",1.095
"47933",1.015
"47940",0.056
"47941",0
"47942",0.403
"47943",0.189
"47944",0.97
"47946",0
"47948",0.219
"47949",0.009
"47950",0
"47951",0
"47952",0.178
"47954",0
"47955",0
"47957",4.195
"47958",0
"47959",0.001
"47960",0.247
"47963",14.966
"47964",0
"47965",0
"02338",13.696
"02339",11.937
"02341",17.72
"02343",6.335
"02346",16.126
"02347",7.432
"02351",13.004
"02356",23.652
"04987",6.666
"04988",0.984
"04989",1.783
"04992",2.362
"06422",20.379
"06423",7.986
"06424",21.877
"06426",5.28
"06758",20.809
"76309",3.049
"76310",0.488
"76311",0
"76351",0
"76354",0.121
"76357",0.245
"76360",0.09
"76363",0
"76364",0
"76365",0.008
"76366",0
"76367",0.077
"76370",0
"76371",0
"76372",0
"76373",0
"76374",0.023
"76377",0
"76379",0
"76380",0
"76384",0.013
"76388",0
"76389",0
"76401",0.057
"76402",0
"05904",0
"05905",11.062
"05906",5.513
"05907",32.973
"30165",24.344
"31905",1.636
"35004",0.477
"20135",9.161
"24604",0
"24701",1.643
"24712",0.022
"24714",0
"24715",0
"24716",0
"24719",0
"24724",0
"24726",0
"24729",0
"24731",0
"24733",0
"24736",1
"24737",0
"24738",0
"24740",1.738
"24747",0.009
"24801",0.015
"24808",15.868
"24811",0
"24813",0
"65335",0
"65336",4.292
"65337",0
"65338",0.901
"65339",5.009
"65340",0.363
"65344",8.026
"65345",3.424
"65347",4.037
"65348",11.616
"65349",0
"65350",0.252
"65351",4.986
"65354",0.439
"65355",30.654
"65360",0.57
"65401",2.324
"65436",62.148
"65438",31.625
"65439",54.173
"65440",56.932
"65441",13.858
"65443",0
"65444",7.312
"65446",34.799
"65449",0.247
"65452",0.178
"65453",0.295
"65456",39.5
"65457",72.782
"65459",0.397
"65461",54.973
"65462",11.89
"65463",0.159
"65464",17.791
"65466",49.333
"28652",0
"28654",0.474
"28655",24.824
"28657",31.403
"28658",0.382
"28659",1.419
"28660",0.275
"28662",5.305
"28663",4.511
"28665",5.925
"28666",0
"28667",1.304
"28668",20.403
"28669",0.036
"28670",0.566
"28671",0.276
"28672",12.028
"28673",0
"28675",6.467
"28676",0
"28677",2.81
"28678",0
"28679",0.079
"28681",0.092
"28682",0
"28683",8.049
"28684",5.977
"28685",33.623
"28689",0
"28690",0.238
"83246",32.089
"98036",5.77
"98037",5.662
"83250",29.771
"98038",43.543
"98039",4.266
"83251",89.113
"98040",5.567
"98042",8.296
"83252",48.112
"98043",7.17
"83253",87.85
"98045",85.97
"98047",4.472
"98050",13.477
"98051",25.376
"83254",45.545
"83255",69.474
"83261",10.871
"83262",58.055
"98052",15.665
"98053",11.029
"98055",1.987
"98056",7.183
"83263",37.28
"98057",7.899
"83271",33.817
"83272",49.088
"98058",21.852
"34668",28.587
"34669",0
"34677",6.454
"34679",0
"34681",0.722
"34683",3.586
"34684",1.807
"34685",41.467
"34688",48.924
"34689",6.904
"34690",0.06
"34691",29.391
"34695",5.243
"34698",21.642
"34705",35.891
"34711",1.565
"34714",12.852
"34715",5.343
"34731",4.168
"34734",0
"68465",0.502
"68466",0.193
"68467",0.681
"68502",13
"68503",4.058
"68504",4.276
"68505",2.406
"68506",12.514
"68507",3.028
"68508",6.263
"68510",6.171
"68512",12.803
"68514",0
"68516",3.161
"50433",0
"50434",3.969
"50435",1.669
"50436",6.034
"50438",0.843
"50439",1.533
"50440",0
"50441",1.292
"50444",11.663
"50446",2.432
"50447",0.919
"50448",1.711
"50449",1.156
"50450",10.922
"50451",1.193
"50452",0.089
"50453",4.359
"50454",0
"50455",2.598
"50456",0.011
"47966",0
"47967",0
"47968",0
"47969",0
"47970",0.838
"47971",0
"47974",0.019
"47975",0
"47977",0.236
"47978",0.019
"47980",0.374
"47981",0
"47982",0
"47983",0
"47987",0
"47989",6.727
"47990",0
"47991",0
"47992",0.353
"47993",0.122
"47994",0
"02357",0
"02359",11.147
"02360",23.695
"02364",9.471
"02366",99.431
"02367",1.062
"02368",15.81
"02370",6.293
"02375",26.426
"33569",15.435
"33570",20.077
"33572",14.341
"37334",0.157
"37335",2.312
"98136",8.492
"83333",67.615
"83334",28.364
"98144",8.146
"98146",7.921
"83335",13.639
"98148",1.528
"98154",0
"98155",3.517
"98158",0
"98164",0
"83336",0.253
"83337",38.961
"76424",0.011
"76426",0.806
"76427",0
"76429",2.194
"76430",0.223
"76431",0.763
"76432",0
"76433",0
"76435",0
"76436",0
"76437",0.002
"76442",1.823
"76443",0
"76444",1.365
"76445",0
"76446",0.983
"76448",0.45
"76449",0.067
"76450",0.041
"76452",0
"76453",0
"76454",0
"76455",0
"76457",0.021
"76458",0.127
"76459",0
"76460",0
"76462",0
"76463",0
"76464",0
"76466",0
"76469",0
"76470",0
"76471",0
"76472",0
"76474",0
"76475",0
"76476",0
"76481",0
"76483",0
"76484",0
"24815",0.457
"24816",2.244
"24817",0
"24818",2.924
"24822",25.655
"24823",33.897
"24826",0
"24827",0
"24828",11.197
"24830",0
"24831",0
"24834",0
"24836",0
"24839",14.199
"24843",0
"24844",6.995
"24845",0
"24846",0
"65468",12.967
"65470",21.804
"65473",3.592
"65479",29.389
"65483",0.036
"65484",0.117
"65486",0.322
"65501",7.118
"65529",0
"65534",47.644
"65535",14.594
"38401",6.801
"38425",8.285
"38449",0
"38450",13.712
"38451",1.67
"38452",2.615
"38453",0
"38454",1.597
"38455",0
"38456",0
"38457",0
"38459",0
"38460",0
"38461",3.869
"38462",6.623
"38463",0
"38464",8.989
"38468",0
"38469",0
"38471",0
"38472",0
"38473",0
"28692",0.005
"28693",2.852
